"","site","plot","mass_soil","plot_no","max(co2_int)","crop","treatment","mol_co2","c_g_hr","resp","mean","two.sd","zscore"
"1","agronomy_farm","1",4.99,130,1614,"W","F",6.37468386164155e-05,1.59367096541039e-05,3.19372938959997,3.49178909173219,1.24035022612842,0.480605712569695
"2","agronomy_farm","10",4.98,139,1729,"S","F",6.82888996082914e-05,1.70722249020729e-05,3.428157610858,4.55782310286222,1.97913676059923,1.14157395738755
"3","agronomy_farm","11",5.03,140,2173,"S","B",8.58252046551864e-05,2.14563011637966e-05,4.26566623534724,3.78487667635441,2.54683036651547,0.377559153773272
"4","agronomy_farm","12",4.99,141,4507,"S","C",0.000178009294698999,4.45023236747498e-05,8.91830133762521,5.88297802336498,4.66877953344042,1.30026414505955
"5","agronomy_farm","13",4.94,142,1833,"S","C",7.23965025922488e-05,1.80991256480622e-05,3.66379061701664,5.88297802336498,4.66877953344042,0.950649903450475
"6","agronomy_farm","14",5.03,143,2179,"S","F",8.60621817504147e-05,2.15155454376037e-05,4.27744442099477,4.55782310286222,1.97913676059923,0.283334317717955
"7","agronomy_farm","15",4.96,144,1808,"S","B",7.14090980287975e-05,1.78522745071994e-05,3.59924889258052,3.78487667635441,2.54683036651547,0.145771611815562
"8","agronomy_farm","16",4.97,145,1320,"W","B",5.21349609502283e-05,1.30337402375571e-05,2.62248294518251,3.09163829118012,0.789365750901638,1.18868938882066
"9","agronomy_farm","17",4.97,146,1873,"W","F",7.39763498937709e-05,1.84940874734427e-05,3.72114436085367,3.49178909173219,1.24035022612842,0.369823400342942
"10","agronomy_farm","18",4.97,147,1577,"W","C",6.22854798625075e-05,1.55713699656269e-05,3.13307242769153,3.17792955328536,0.753595774871597,0.119048240687051
"11","agronomy_farm","19",4.98,148,2928,"S","F",0.000115644822471415,2.89112056178539e-05,5.80546297547266,4.55782310286222,1.97913676059923,1.2607919750151
"12","agronomy_farm","2",5.05,131,1623,"W","B",6.41023042592579e-05,1.60255760648145e-05,3.17338139897317,3.09163829118012,0.789365750901638,0.207110855011571
"13","agronomy_farm","20",5.11,149,2332,"S","C",9.21050976787366e-05,2.30262744196841e-05,4.50612023868574,5.88297802336498,4.66877953344042,0.589814864813132
"14","agronomy_farm","21",5.09,150,2653,"S","B",0.000104783372273451,2.61958430683628e-05,5.14653105468817,3.78487667635441,2.54683036651547,1.0692933430009
"15","agronomy_farm","22",5.01,151,1597,"W","C",6.30754035132686e-05,1.57688508783171e-05,3.147475225213,3.17792955328536,0.753595774871597,0.0808240414499194
"16","agronomy_farm","23",5.01,152,1521,"W","B",6.00736936403767e-05,1.50184234100942e-05,2.99768930341201,3.09163829118012,0.789365750901638,0.238036645650766
"17","agronomy_farm","24",4.98,153,1420,"W","F",5.60845792040334e-05,1.40211448010084e-05,2.81549092389726,3.49178909173219,1.24035022612842,1.09049549649521
"18","agronomy_farm","3",5.05,132,1879,"W","C",7.42133269889992e-05,1.85533317472498e-05,3.67392707866333,3.17792955328536,0.753595774871597,1.31634900809384
"19","agronomy_farm","4",5.09,133,1097,"S","B",4.33273122442427e-05,1.08318280610607e-05,2.12806052280171,3.78487667635441,2.54683036651547,1.30108088495861
"20","agronomy_farm","5",5.01,134,2395,"S","F",9.45933571786339e-05,2.36483392946585e-05,4.72022740412345,4.55782310286222,1.97913676059923,0.164116300090404
"21","agronomy_farm","6",5.02,135,3276,"S","C",0.000129389493994657,3.23473734986644e-05,6.44369990013234,5.88297802336498,4.66877953344042,0.240200623204054
"22","agronomy_farm","7",5.06,136,1831,"W","B",7.23175102271727e-05,1.80793775567932e-05,3.5729995171528,3.09163829118012,0.789365750901638,1.21961517945985
"23","agronomy_farm","8",5.01,137,1399,"W","C",5.52551593707344e-05,1.38137898426836e-05,2.75724348157357,3.17792955328536,0.753595774871597,1.11647672595687
"24","agronomy_farm","9",5.02,138,2154,"W","F",8.50747771869634e-05,2.12686942967409e-05,4.23679169257786,3.49178909173219,1.24035022612842,1.20127780872196
"25","allstar_mine_1","1",5.03,55,2326,"W","F",9.18681205835083e-05,2.29670301458771e-05,4.56600996935926,3.03987053617443,4.13118833525826,0.738837985264319
"26","allstar_mine_1","10",5.06,64,2097,"S","F",8.28234947822944e-05,2.07058736955736e-05,4.09206990031099,4.45855102395647,1.08657190676122,0.674563959117731
"27","allstar_mine_1","11",5.11,65,2015,"S","C",7.95848078141742e-05,1.98962019535435e-05,3.89358159560539,4.59244171266101,1.58694403399593,0.880762146722833
"28","allstar_mine_1","12",5.05,66,2346,"S","B",9.26580442342693e-05,2.31645110585673e-05,4.58703189278561,5.12857345930253,2.24665438749607,0.482087115428975
"29","allstar_mine_1","13",5.11,67,1661,"W","B",6.56031591957039e-05,1.6400789798926e-05,3.20954790585635,3.38162721204869,0.379040440475426,0.90797333380311
"30","allstar_mine_1","14",5.07,68,0,"W","F",0,0,0,3.03987053617443,4.13118833525826,1.47166882237258
"31","allstar_mine_1","15",4.98,69,1335,"W","C",5.2727403688299e-05,1.31818509220748e-05,2.64695801648088,3.41843978734015,1.78561007221397,0.864110012442658
"32","allstar_mine_1","16",5.04,70,2558,"S","F",0.000101031234932336,2.52578087330841e-05,5.01146998672303,4.45855102395647,1.08657190676122,1.01773101131367
"33","allstar_mine_1","17",4.98,71,3428,"S","B",0.000135392913740441,3.38482284351103e-05,6.79683301909846,5.12857345930253,2.24665438749607,1.48510564782973
"34","allstar_mine_1","18",5.02,72,2902,"S","C",0.000114617921725426,2.86544804313565e-05,5.70806383094751,4.59244171266101,1.58694403399593,1.40600058273935
"35","allstar_mine_1","19",5.04,73,1836,"W","B",7.25149911398629e-05,1.81287477849657e-05,3.59697376685828,3.38162721204869,0.379040440475426,1.13627218530816
"36","allstar_mine_1","2",5.03,56,1688,"W","C",6.66695561242313e-05,1.66673890310578e-05,3.31359622883853,3.41843978734015,1.78561007221397,0.117431638780599
"37","allstar_mine_1","20",5.03,74,2391,"W","C",9.44353724484817e-05,2.36088431121204e-05,4.69360698054084,3.41843978734015,1.78561007221397,1.42827060962937
"38","allstar_mine_1","21",5.07,75,2055,"W","F",8.11646551156963e-05,2.02911637789241e-05,4.00220192878187,3.03987053617443,4.13118833525826,0.465885994300612
"39","allstar_mine_1","22",5.08,76,2160,"S","C",8.53117542821917e-05,2.13279385705479e-05,4.19841310443857,4.59244171266101,1.58694403399593,0.496587907048343
"40","allstar_mine_1","23",5,77,2214,"S","B",8.74445481392465e-05,2.18611370348116e-05,4.37222740696232,5.12857345930253,2.24665438749607,0.6733087710773
"41","allstar_mine_1","24",4.98,78,2435,"S","F",9.61732044801559e-05,2.4043301120039e-05,4.82797211245763,4.45855102395647,1.08657190676122,0.679975409270986
"42","allstar_mine_1","3",5.07,57,1789,"W","B",7.06586705605745e-05,1.76646676401436e-05,3.48415535308553,3.38162721204869,0.379040440475426,0.54098787405501
"43","allstar_mine_1","4",5,58,2314,"S","C",9.13941663930517e-05,2.28485415982629e-05,4.56970831965258,4.59244171266101,1.58694403399593,0.0286505289681668
"44","allstar_mine_1","5",5.08,59,2448,"S","B",9.66866548531506e-05,2.41716637132877e-05,4.75820151836371,5.12857345930253,2.24665438749607,0.329709761323458
"45","allstar_mine_1","6",5.05,60,1996,"S","F",7.88343803459512e-05,1.97085950864878e-05,3.90269209633422,4.45855102395647,1.08657190676122,1.02314246146693
"46","allstar_mine_1","7",4.98,61,1632,"W","B",6.44577699021004e-05,1.61144424755251e-05,3.2358318223946,3.38162721204869,0.379040440475426,0.769286725560062
"47","allstar_mine_1","8",4.99,62,1526,"W","C",6.02711745530669e-05,1.50677936382667e-05,3.01959792350035,3.41843978734015,1.78561007221397,0.44672895840611
"48","allstar_mine_1","9",5.07,63,1844,"W","F",7.28309606001674e-05,1.82077401500418e-05,3.59127024655658,3.03987053617443,4.13118833525826,0.266944842807647
"49","allstar_mine_2","1",4.98,82,2159,"W","F",8.52722580996537e-05,2.13180645249134e-05,4.28073584837619,3.72281478584555,2.05198132815018,0.543787660128065
"50","allstar_mine_2","10",5.04,91,2374,"S","B",9.37639373453348e-05,2.34409843363337e-05,4.65098895562176,5.08085759773579,2.09957766961322,0.409481057391143
"51","allstar_mine_2","11",4.95,92,2399,"S","F",9.47513419087861e-05,2.36878354771965e-05,4.78542130852455,3.97065431189171,1.57947704670245,1.03169210129881
"52","allstar_mine_2","12",5.07,93,1253,"S","C",4.94887167201788e-05,1.23721791800447e-05,2.44027202762223,3.16463962762591,1.27734714708758,1.13417499957671
"53","allstar_mine_2","13",5.04,94,1739,"S","C",6.86838614336719e-05,1.7170965358418e-05,3.40693757111468,3.16463962762591,1.27734714708758,0.379376810824243
"54","allstar_mine_2","14",4.99,95,1980,"S","F",7.82024414253424e-05,1.95506103563356e-05,3.9179579872416,3.97065431189171,1.57947704670245,0.0667262936933756
"55","allstar_mine_2","15",5.01,96,2189,"S","B",8.64571435757952e-05,2.16142858939488e-05,4.31422872134707,5.08085759773579,2.09957766961322,0.730269603724593
"56","allstar_mine_2","16",5.06,97,1972,"W","B",7.7886471965038e-05,1.94716179912595e-05,3.848145848075,4.32273588666396,3.48285544257036,0.272529277436053
"57","allstar_mine_2","17",5,98,1345,"W","C",5.31223655136796e-05,1.32805913784199e-05,2.65611827568398,3.06343271774328,1.56466616634701,0.520640697446986
"58","allstar_mine_2","18",4.99,99,1283,"W","F",5.06736021963204e-05,1.26684005490801e-05,2.53875762506615,3.72281478584555,2.05198132815018,1.15406231483286
"59","allstar_mine_2","2",5.02,83,1458,"W","B",5.75854341404794e-05,1.43963585351199e-05,2.86780050500395,4.32273588666396,3.48285544257036,0.835484220146823
"60","allstar_mine_2","3",5.12,84,1332,"W","C",5.26089151406849e-05,1.31522287851712e-05,2.56879468460375,3.06343271774328,1.56466616634701,0.632260150795423
"61","allstar_mine_2","4",4.98,85,3166,"S","B",0.000125044913915472,3.12612284788679e-05,6.27735511623854,5.08085759773579,2.09957766961322,1.13975066111574
"62","allstar_mine_2","5",5.13,86,1667,"S","F",6.58401362909322e-05,1.64600340727331e-05,3.20858363990898,3.97065431189171,1.57947704670245,0.96496580760543
"63","allstar_mine_2","6",5.02,87,1854,"S","C",7.32259224255479e-05,1.8306480606387e-05,3.64670928414083,3.16463962762591,1.27734714708758,0.754798188752465
"64","allstar_mine_2","7",5.01,88,2012,"W","C",7.946631926656e-05,1.986657981664e-05,3.96538519294212,3.06343271774328,1.56466616634701,1.15290084824241
"65","allstar_mine_2","8",5.06,89,3204,"W","B",0.000126545768851918,3.16364422129794e-05,6.25226130691293,4.32273588666396,3.48285544257036,1.10801349758288
"66","allstar_mine_2","9",4.97,90,2189,"W","F",8.64571435757952e-05,2.16142858939488e-05,4.34895088409433,3.72281478584555,2.05198132815018,0.610274654704797
"67","goshen","1",5,28,2914,"S","C",0.000115091875915883,2.87729689789707e-05,5.75459379579414,5.3676028043627,0.71737378866395,1.07891031857235
"68","goshen","10",5.02,37,1453,"S","F",5.73879532277891e-05,1.43469883069473e-05,2.85796579819667,4.3516300216802,4.40307040155524,0.678464838062068
"69","goshen","11",5.04,38,2472,"S","B",9.76345632340638e-05,2.4408640808516e-05,4.84298428740396,4.56039617201325,2.19160056666454,0.257882863957084
"70","goshen","12",5.02,39,2835,"S","C",0.000111971677495377,2.79929193738442e-05,5.57627875972991,5.3676028043627,0.71737378866395,0.581777474072074
"71","goshen","13",5.07,40,2648,"S","C",0.000104585891360761,2.61464728401902e-05,5.15709523475153,5.3676028043627,0.71737378866395,0.58688391724829
"72","goshen","14",5.02,41,1617,"S","B",6.38653271640296e-05,1.59663317910074e-05,3.18054418147558,4.56039617201325,2.19160056666454,1.25921850133275
"73","goshen","15",4.96,42,1824,"S","F",7.20410369494063e-05,1.80102592373516e-05,3.63110065269185,4.3516300216802,4.40307040155524,0.327284964025942
"74","goshen","16",5.1,43,2746,"W","F",0.00010845651724949,2.71141293123725e-05,5.31649594360245,5.68390689313258,4.3185617138284,0.170154312420102
"75","goshen","17",5.04,44,3684,"W","B",0.000145503936470183,3.63759841175456e-05,7.21745716617969,5.58939537969484,3.29837006272339,0.987191707131001
"76","goshen","18",5.05,45,2164,"W","C",8.54697390123439e-05,2.1367434753086e-05,4.23117519863089,7.11311498879746,6.93131077634172,0.831571367425436
"77","goshen","19",5,46,2523,"S","C",9.96488685435045e-05,2.49122171358761e-05,4.98244342717522,5.3676028043627,0.71737378866395,1.07380387539613
"78","goshen","2",5.02,29,2235,"S","B",8.82739679725456e-05,2.20684919931364e-05,4.39611394285586,4.56039617201325,2.19160056666454,0.149919863734494
"79","goshen","20",5.12,47,3951,"S","F",0.000156049417207842,3.90123543019606e-05,7.61960044960168,4.3516300216802,4.40307040155524,1.4844052580977
"80","goshen","21",5.01,48,2954,"S","B",0.000116671723217405,2.91679308043512e-05,5.8219422763176,4.56039617201325,2.19160056666454,1.15125550111016
"81","goshen","22",5.11,49,3455,"W","B",0.000136459310668969,3.41148276672422e-05,6.67609152000825,5.58939537969484,3.29837006272339,0.658929179957538
"82","goshen","23",5.02,50,1412,"W","F",5.5768609743729e-05,1.39421524359323e-05,2.77732120237694,5.68390689313258,4.3185617138284,1.34608968603992
"83","goshen","24",4.99,51,3848,"W","C",0.000151981310406423,3.79953276016057e-05,7.61429410853823,7.11311498879746,6.93131077634172,0.144613085724395
"84","goshen","3",5.06,30,1690,"S","F",6.67485484893074e-05,1.66871371223269e-05,3.2978531862306,4.3516300216802,4.40307040155524,0.478655456009691
"85","goshen","4",4.95,31,2403,"W","C",9.49093266389383e-05,2.37273316597346e-05,4.79340033529991,7.11311498879746,6.93131077634172,0.669343715308599
"86","goshen","5",5.08,32,2469,"W","B",9.75160746864497e-05,2.43790186716124e-05,4.79901942354575,5.58939537969484,3.29837006272339,0.479252443551768
"87","goshen","6",5.02,33,3798,"W","F",0.00015000650127952,3.75016253198801e-05,7.47044329081277,5.68390689313258,4.3185617138284,0.827375647757702
"88","goshen","7",5.1,34,1893,"W","B",7.47662735445319e-05,1.8691568386133e-05,3.66501340904568,5.58939537969484,3.29837006272339,1.16686844353677
"89","goshen","8",5.04,35,6030,"W","C",0.000238161980704452,5.95404951761129e-05,11.8135903127208,7.11311498879746,6.93131077634172,1.35630199700964
"90","goshen","9",5.06,36,3675,"W","F",0.00014514847082734,3.6287117706835e-05,7.17136713573814,5.68390689313258,4.3185617138284,0.688868350702315
"91","jackson_mill","1",5.02,103,1837,"W","B",7.2554487322401e-05,1.81386218306003e-05,3.61327128099607,4.55619921046372,2.04775757744731,0.920937067797925
"92","jackson_mill","10",4.99,112,2236,"W","F",8.83134641550837e-05,2.20783660387709e-05,4.4245222522587,3.88599399033682,0.876120746247541,1.22934712875689
"93","jackson_mill","11",5.03,113,2248,"W","C",8.87874183455403e-05,2.21968545863851e-05,4.41289355594136,3.79581615093674,1.26970313273026,0.972002650222209
"94","jackson_mill","12",5.02,114,3046,"W","B",0.000120305372010906,3.00763430027264e-05,5.99130338699729,4.55619921046372,2.04775757744731,1.40163483445392
"95","jackson_mill","13",5.05,115,1851,"S","B",7.31074338779337e-05,1.82768584694834e-05,3.61917989494721,3.8760328070711,0.686883622958606,0.74787898135508
"96","jackson_mill","14",5.12,116,1871,"S","F",7.38973575286948e-05,1.84743393821737e-05,3.6082694105808,3.72004752743516,0.712560655510096,0.313736426478227
"97","jackson_mill","15",5.08,117,2630,"S","C",0.000103874960075076,2.5968740018769e-05,5.11195669660807,4.6598327152694,1.32659959962413,0.681628400109225
"98","jackson_mill","16",5.04,118,2299,"W","B",9.08017236549809e-05,2.27004309137452e-05,4.50405375272723,4.55619921046372,2.04775757744731,0.0509293270949559
"99","jackson_mill","17",5.08,119,1753,"W","F",6.92368079892046e-05,1.73092019973012e-05,3.40732322781519,3.88599399033682,0.876120746247541,1.09270500572392
"100","jackson_mill","18",5.01,120,2155,"W","C",8.51142733695014e-05,2.12785683423754e-05,4.24721923001504,3.79581615093674,1.26970313273026,0.711037198290039
"101","jackson_mill","19",5.07,121,1895,"W","F",7.4845265909608e-05,1.8711316477402e-05,3.690594965957,3.88599399033682,0.876120746247541,0.446055010606058
"102","jackson_mill","2",5.08,104,2069,"W","F",8.1717601671229e-05,2.04294004178072e-05,4.02153551531639,3.88599399033682,0.876120746247541,0.309412887573083
"103","jackson_mill","20",4.98,122,2076,"W","B",8.19940749489954e-05,2.04985187372488e-05,4.11616842113431,4.55619921046372,2.04775757744731,0.429768439561043
"104","jackson_mill","21",5.03,123,1745,"W","C",6.89208385289002e-05,1.72302096322251e-05,3.42548899249007,3.79581615093674,1.26970313273026,0.583328730788194
"105","jackson_mill","22",5.06,124,1889,"S","C",7.46082888143797e-05,1.86520722035949e-05,3.6861802773903,4.6598327152694,1.32659959962413,1.46789195195743
"106","jackson_mill","23",5.02,125,1871,"S","F",7.38973575286948e-05,1.84743393821737e-05,3.6801472872856,3.72004752743516,0.712560655510096,0.111991140237738
"107","jackson_mill","24",4.99,126,2171,"S","B",8.57462122901103e-05,2.14365530725276e-05,4.2959024193442,3.8760328070711,0.686883622958606,1.22253493383523
"108","jackson_mill","3",5.03,105,1578,"W","C",6.23249760450456e-05,1.55812440112614e-05,3.09766282530048,3.79581615093674,1.26970313273026,1.09971111772405
"109","jackson_mill","4",5.03,106,1719,"S","F",6.78939377829109e-05,1.69734844457277e-05,3.37445018801744,3.72004752743516,0.712560655510096,0.970015216937056
"110","jackson_mill","5",5.04,107,2050,"S","B",8.0967174203006e-05,2.02417935507515e-05,4.01622887911736,3.8760328070711,0.686883622958606,0.408209097903364
"111","jackson_mill","6",4.98,108,2545,"S","C",0.000100517784559342,2.51294461398354e-05,5.0460735220553,4.6598327152694,1.32659959962413,0.582302010185035
"112","jackson_mill","7",5.11,109,1849,"S","B",7.30284415128576e-05,1.82571103782144e-05,3.57282003487562,3.8760328070711,0.686883622958606,0.882865050383516
"113","jackson_mill","8",5.01,110,2433,"S","C",9.60942121150798e-05,2.402355302877e-05,4.79512036502394,4.6598327152694,1.32659959962413,0.203961541663167
"114","jackson_mill","9",5.09,111,2174,"S","F",8.58647008377244e-05,2.14661752094311e-05,4.2173232238568,3.72004752743516,0.712560655510096,1.39574278365302
"115","reedsville","1",5.01,1,1215,"S","C",4.79878617837328e-05,1.19969654459332e-05,2.39460388142379,3.82122395049157,2.34565374812802,1.21639442326585
"116","reedsville","10",5.02,10,1375,"W","B",5.43072509898211e-05,1.35768127474553e-05,2.70454437200304,2.63398108797625,0.929204149482839,0.151878968827384
"117","reedsville","11",4.99,11,1283,"W","F",5.06736021963204e-05,1.26684005490801e-05,2.53875762506615,2.72496947752015,0.425474734711232,0.875313325386419
"118","reedsville","12",5.05,12,1507,"W","C",5.95207470848439e-05,1.4880186771211e-05,2.94657163786356,3.20343419665224,1.64516756892833,0.312263095431668
"119","reedsville","13",4.99,13,1433,"W","F",5.65980295770281e-05,1.4149507394257e-05,2.8355726240996,2.72496947752015,0.425474734711232,0.519904650293861
"120","reedsville","14",5.03,14,1662,"W","B",6.5642655378242e-05,1.64106638445605e-05,3.2625574243659,2.63398108797625,0.929204149482839,1.35293484588826
"121","reedsville","15",5,15,2238,"W","C",8.83924565201597e-05,2.20981141300399e-05,4.41962282600799,3.20343419665224,1.64516756892833,1.47849818137125
"122","reedsville","16",4.99,16,2125,"S","C",8.39293878933599e-05,2.098234697334e-05,4.20487915297394,3.82122395049157,2.34565374812802,0.327120064321984
"123","reedsville","17",5.04,17,1869,"S","F",7.38183651636187e-05,1.84545912909047e-05,3.66162525613188,3.20848883348917,1.13011501197277,0.801929746693131
"124","reedsville","18",5.05,18,1589,"S","B",6.27594340529642e-05,1.5689858513241e-05,3.10690267588932,3.1125157422949,0.866751002016975,0.0129519698103087
"125","reedsville","19",5,19,1294,"W","F",5.11080602042389e-05,1.27770150510597e-05,2.55540301021195,2.72496947752015,0.425474734711232,0.797069501310269
"126","reedsville","2",5.07,2,1368,"S","F",5.40307777120547e-05,1.35076944280137e-05,2.6642395321526,3.20848883348917,1.13011501197277,0.96317506726418
"127","reedsville","20",5.04,20,1447,"W","C",5.71509761325608e-05,1.42877440331402e-05,2.83486984784528,3.20343419665224,1.64516756892833,0.448056910150548
"128","reedsville","21",5.01,21,1179,"W","B",4.6565999212363e-05,1.16414998030907e-05,2.32365265530753,2.63398108797625,0.929204149482839,0.667944569213207
"129","reedsville","22",5,22,1756,"S","B",6.93552965368188e-05,1.73388241342047e-05,3.46776482684094,3.1125157422949,0.866751002016975,0.819725812186782
"130","reedsville","23",4.98,23,1881,"S","F",7.42923193540753e-05,1.85730798385188e-05,3.72953410412024,3.20848883348917,1.13011501197277,0.922110165975984
"131","reedsville","24",5.01,24,2628,"S","C",0.00010379596771,2.59489919275e-05,5.17943950648702,3.82122395049157,2.34565374812802,1.15806994709206
"132","reedsville","3",5.02,3,1714,"S","B",6.76964568702206e-05,1.69241142175552e-05,3.37133749353688,3.1125157422949,0.866751002016975,0.59722284863747
"133","reedsville","4",4.98,4,1498,"W","F",5.91652814420015e-05,1.47913203605004e-05,2.97014465070288,2.72496947752015,0.425474734711232,1.15247817640283
"134","reedsville","5",5.04,5,1146,"W","B",4.52626251886073e-05,1.13156562971518e-05,2.24516990022853,2.63398108797625,0.929204149482839,0.836869245502438
"135","reedsville","6",5,6,1323,"W","C",5.22534494978424e-05,1.30633623744606e-05,2.61267247489212,3.20343419665224,1.64516756892833,0.718178175789038
"136","reedsville","7",5,7,1268,"S","B",5.00811594582496e-05,1.25202898645624e-05,2.50405797291248,3.1125157422949,0.866751002016975,1.40399669101394
"137","reedsville","8",5,8,1407,"S","F",5.55711288310388e-05,1.38927822077597e-05,2.77855644155194,3.20848883348917,1.13011501197277,0.760864845404935
"138","reedsville","9",5.03,9,1786,"S","C",7.05401820129604e-05,1.76350455032401e-05,3.50597326108153,3.82122395049157,2.34565374812802,0.268795588148194
